flavour,user_name,rating,title,review_description,date,country,cleaned_reviews,afinn_score,bing_score,nrc_score,sentiment_label,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
Crazy Cups Flavored Variety Pack Decaf,LEO,2.0,"Flavors are good, but there's a problem with the cups","The flavor of some of the cups I've actually been able to try are good, but there seems to be a problem with the K- cups. 2 of the cups have clogged while brewing and have overflowed while in the coffee maker and the cups that do actually brew correctly deposit so many coffee grounds into the cup that I can't drink it. This has been with every single cup so far. Very disappointed."," May 1, 2020",the United States 🇺🇸,"the flavor of some of the cups i've actually been able to try are good, but there seems to be a problem with the k- cups. 2 of the cups have clogged while brewing and have overflowed while in the coffee maker and the cups that do actually brew correctly deposit so many coffee grounds into the cup that i can't drink it. this has been with every single cup so far. very disappointed.",-1.0,-2.0,3.0,Neutral,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
Crazy Cups Flavored Variety Pack Decaf,Lisa,2.0,Get decaf for full flavor.,"I tried the decaf cups Not realizing they were decaf. They were very good. Not being a “decaf” drinker I thought I would try the regular and they are not as tasty as the decaf ones.
And, I did not get one of the flavors that is on the side of the box."," September 14, 2020",the United States 🇺🇸,"i tried the decaf cups not realizing they were decaf. they were very good. not being a “decaf” drinker i thought i would try the regular and they are not as tasty as the decaf ones. and, i did not get one of the flavors that is on the side of the box.",3.0,0.0,2.0,Very Positive,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
Crazy Cups Flavored Variety Pack Decaf,Colby,2.0,Box Came in Smashed,Disappointed with the condition it arrived in," March 26, 2022",the United States 🇺🇸,disappointed with the condition it arrived in,-2.0,-2.0,4.0,Neutral,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Robert Erickson,2.0,Not really flavored,The coffee smells great when it is made but the flavor is unrecognizable upon consuming.," May 12, 2021",the United States 🇺🇸,the coffee smells great when it is made but the flavor is unrecognizable upon consuming.,3.0,3.0,0.0,Very Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Taylor,2.0,Acid-y flavor,"The coffee is so acidic! The flavors sounded great, but most of them have this weird acid flavor."," January 27, 2021",the United States 🇺🇸,"the coffee is so acidic! the flavors sounded great, but most of them have this weird acid flavor.",1.0,-2.0,3.0,Slightly Positive,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,rhonda edmondson,2.0,Grounds in coffee cup after brewing.,The design causes grounds in coffee," December 5, 2020",the United States 🇺🇸,the design causes grounds in coffee,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Amazon Customer,2.0,Not assorted,I ordered assorted flavors. I received one flavor.," March 12, 2020",the United States 🇺🇸,i ordered assorted flavors. i received one flavor.,0.0,0.0,1.0,Slightly Positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,richardasunrise,2.0,Bad!!,This is the worst flavored coffee ever! Not recommend this product and some of the pods came crushed.," June 8, 2021",the United States 🇺🇸,this is the worst flavored coffee ever! not recommend this product and some of the pods came crushed.,-3.0,-1.0,2.0,Slightly Negative,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
Crazy Cups Flavored Variety Pack Decaf,Eli J. Selig,1.0,Poor Quality Cup,"I've ordered Crazy Cups coffee samplers for a while and I do enjoy the flavor. My problem is that this is the only brand of cups that consistently has problems with my Keurig. The problem seems to be primarily related to the inability of the Keurig needle to puncture the bottom of the K-Cup cleanly on a consistent basis. This causes the brewer to shut down with grounds dripping everywhere and no coffee in the cup or a cup of coffee filled with floating grounds. I enjoy trying other varieties of k-cups and this is the only brand that has this problem. Additionally, while other k-cups have a return policy, this brand is NOT returnable."," February 17, 2020",the United States 🇺🇸,"i've ordered crazy cups coffee samplers for a while and i do enjoy the flavor. my problem is that this is the only brand of cups that consistently has problems with my keurig. the problem seems to be primarily related to the inability of the keurig needle to puncture the bottom of the k-cup cleanly on a consistent basis. this causes the brewer to shut down with grounds dripping everywhere and no coffee in the cup or a cup of coffee filled with floating grounds. i enjoy trying other varieties of k-cups and this is the only brand that has this problem. additionally, while other k-cups have a return policy, this brand is not returnable.",-9.0,-7.0,25.0,Very Positive,0.034482758620689655,0.06896551724137931,0.0,0.13793103448275862,0.06896551724137931,0.20689655172413793,0.13793103448275862,0.20689655172413793,0.0,0.13793103448275862
Crazy Cups Flavored Variety Pack Decaf,Frank Soliz,1.0,Poorly constructed k-cups WILL blow up in your keurig,"Should have read the reviews BEFORE subscribing to the once a month program. Although the listed flavors sounded great, I haven't gotten a chance to enjoy a true cup of coffee. Every time I tried to brew a cup it erupts into a big mess. Coffee grounds get everywhere. It does seem that the bottom of the cup doesn't seem to puncture the bottom of the k-cup correctly. Every other brand I've tried works fine. I've tried to contact the seller but get no where. So it looks like I'm throwing away $15 worth of crazy cupd coffee. Great. My suggestion, try another brand."," May 5, 2020",the United States 🇺🇸,"should have read the reviews before subscribing to the once a month program. although the listed flavors sounded great, i haven't gotten a chance to enjoy a true cup of coffee. every time i tried to brew a cup it erupts into a big mess. coffee grounds get everywhere. it does seem that the bottom of the cup doesn't seem to puncture the bottom of the k-cup correctly. every other brand i've tried works fine. i've tried to contact the seller but get no where. so it looks like i'm throwing away $15 worth of crazy cupd coffee. great. my suggestion, try another brand.",14.0,8.0,19.0,Very Positive,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.09523809523809523
Crazy Cups Flavored Variety Pack Decaf,Amanda,1.0,"I DID NOT receive a variety pack, and what I got was decaf!","I ordered this variety pack because I like variety. What I got was an entire box of DECAF Cinnamon French Toast flavor. Absolutely NOT what I ordered and return is not an option. The good news is that I like this flavor fine, but my husband doesn't. The DECAF part is really annoying as well since we don't usually do decaf in my house."," March 29, 2020",the United States 🇺🇸,"i ordered this variety pack because i like variety. what i got was an entire box of decaf cinnamon french toast flavor. absolutely not what i ordered and return is not an option. the good news is that i like this flavor fine, but my husband doesn't. the decaf part is really annoying as well since we don't usually do decaf in my house.",7.0,5.0,9.0,Very Positive,0.1,0.1,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.1
Crazy Cups Flavored Variety Pack Decaf,Deanna,1.0,HORRIBLE PACKAGING,"This is the second time I have used this brand in a new machine and the kcups explode. I have tried everything. I puncture the hole manually, I release air, etc. It is a gamble. Sometimes they brew and most times they explode causing you to clean out your whole machine. Crazy Cups needs to listen to costumers and fix this issue."," January 28, 2020",the United States 🇺🇸,"this is the second time i have used this brand in a new machine and the kcups explode. i have tried everything. i puncture the hole manually, i release air, etc. it is a gamble. sometimes they brew and most times they explode causing you to clean out your whole machine. crazy cups needs to listen to costumers and fix this issue.",0.0,0.0,14.0,Very Positive,0.14285714285714285,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.14285714285714285
Crazy Cups Flavored Variety Pack Decaf,Cristy McPherson,1.0,"Wrong product, cannot return, mad","It says it was a variety pack on the package. I opened it up and they are all one flavor: berries and cream, I cannot return!!!! I really wanted to try all the different flavors because I love coffee. Now I'm stuck with 22 berries and cream, which I won't like!!!"," March 12, 2020",the United States 🇺🇸,"it says it was a variety pack on the package. i opened it up and they are all one flavor: berries and cream, i cannot return!!!! i really wanted to try all the different flavors because i love coffee. now i'm stuck with 22 berries and cream, which i won't like!!!",6.0,1.0,2.0,Very Positive,0.0,0.2,0.0,0.0,0.3,0.0,0.3,0.0,0.2,0.0
Crazy Cups Flavored Variety Pack Decaf,proudmom,1.0,Opened box!! Different flavors,Totally different flavors that are on the box! The box I received..2 minutes ago..was opened!!!! Hell No," March 15, 2022",the United States 🇺🇸,totally different flavors that are on the box! the box i received..2 minutes ago..was opened!!!! hell no,-5.0,-5.0,5.0,Very Negative,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Jessica Baptiste,1.0,Disappointed,"Very disappointed, ordered a 24 variety pack and received a 22 pack of decaf iced oatmeal cookie and the item is not available to be returned. Unfair considering the wrong produce was received. I would not have ordered decaf k cups."," April 3, 2020",the United States 🇺🇸,"very disappointed, ordered a 24 variety pack and received a 22 pack of decaf iced oatmeal cookie and the item is not available to be returned. unfair considering the wrong produce was received. i would not have ordered decaf k cups.",-6.0,-4.0,6.0,Very Negative,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Nia Auter,1.0,Disappointment,"I was super excited to try out all of the exciting flavors. But, upon opening, the entire box was filled only with DECAF French toast flavor which was not great. The box was labeled variety but only contained one decaf flavor."," March 28, 2020",the United States 🇺🇸,"i was super excited to try out all of the exciting flavors. but, upon opening, the entire box was filled only with decaf french toast flavor which was not great. the box was labeled variety but only contained one decaf flavor.",12.0,9.0,11.0,Very Positive,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091
Crazy Cups Flavored Variety Pack Decaf,Amazon Customer,1.0,This order sucked,Every single pod filled my cup with coffee grounds...it has been a terrible experience....I normally buy these and never have any issues. But this time I have not been able to enjoy a single cup of coffee...," May 5, 2020",the United States 🇺🇸,every single pod filled my cup with coffee grounds...it has been a terrible experience....i normally buy these and never have any issues. but this time i have not been able to enjoy a single cup of coffee...,-1.0,-1.0,10.0,Very Positive,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
Crazy Cups Flavored Variety Pack Decaf,colonel54,1.0,Not as advertised and defective,"We ordered based on the website which gave no indication the coffee was decaffeinated. The pods delivered were all decaffeinated. Further, half of the pods did not work in our Keurig 2.0."," May 10, 2020",the United States 🇺🇸,"we ordered based on the website which gave no indication the coffee was decaffeinated. the pods delivered were all decaffeinated. further, half of the pods did not work in our keurig 2.0.",-1.0,-1.0,0.0,Slightly Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy Cups Flavored Variety Pack Decaf,Amazon Customer,1.0,Disappointed.,"Well, when i received my order it was decaffeinated instead of regular. But i was issued a refund. Since im not really a decaf coffee drinker, i cant really give my honest opinion."," May 8, 2020",the United States 🇺🇸,"well, when i received my order it was decaffeinated instead of regular. but i was issued a refund. since im not really a decaf coffee drinker, i cant really give my honest opinion.",2.0,2.0,8.0,Very Positive,0.125,0.0,0.125,0.125,0.125,0.0,0.25,0.125,0.0,0.125
Crazy Cups Flavored Variety Pack Decaf,It’s just me,1.0,Order always wrong,I ordered a variety flavor box and receive all one flavor. Now I’m stuck with 22 chocolate coconut dream. Don’t choose the variety pack.," March 31, 2021",the United States 🇺🇸,i ordered a variety flavor box and receive all one flavor. now i’m stuck with 22 chocolate coconut dream. don’t choose the variety pack.,-1.0,-2.0,4.0,Slightly Positive,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
Crazy Cups Flavored Variety Pack Decaf,Lindsey,1.0,Wrong product shipped.,Wrong box was sent. Label/ sticker on top matched my order of variety box but box of decaf one flavor was sent. :( love this brand but was disappointed.," March 5, 2020",the United States 🇺🇸,wrong box was sent. label/ sticker on top matched my order of variety box but box of decaf one flavor was sent. :( love this brand but was disappointed.,1.0,3.0,6.0,Very Positive,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182
Crazy Cups Flavored Variety Pack Decaf,Jeff,1.0,Does not work,They do not work in my keurig. Just makes the machine shut off. It is not eligible for return so I’m out my money as well.," May 11, 2020",the United States 🇺🇸,they do not work in my keurig. just makes the machine shut off. it is not eligible for return so i’m out my money as well.,0.0,0.0,8.0,Very Positive,0.125,0.125,0.0,0.0,0.125,0.0,0.25,0.0,0.125,0.25
